r,0.1418,0.0241,0.3299,0.7584
r,0.1542,0.0354,0.1833,0.8292
r,0.2071,0.0671,0.2154,0.7645
r,0.2463,0.0755,0.2326,0.6978
r,0.1504,0.0246,0.1489,0.8799
r,0.3636,0.0883,0.3991,0.6089
r,0.2044,0.0396,0.4025,0.8355
r,0.1395,0.1008,0.2407,0.9230
r,0.2057,0.0299,0.2845,0.6647
r,0.1659,0.0202,0.2185,0.6736
r,0.3964,0.1287,0.4230,0.6409
r,0.3052,0.0320,0.3077,0.7987
r,0.1715,0.1106,0.1583,0.9354
r,0.2529,0.1849,0.2627,0.9342
r,0.1899,0.0106,0.2660,0.8014
r,0.1739,0.0306,0.2481,0.7988
r,0.3060,0.0491,0.2667,0.8980
r,0.1622,0.0344,0.1762,0.6534
r,0.1567,0.0170,0.1568,0.7800
r,0.1458,0.0694,0.2375,0.8839
r,0.1256,0.0122,0.1937,0.8980
r,0.1690,0.0791,0.2400,0.7383
r,0.1192,0.0394,0.1667,0.6572
r,0.1297,0.1238,0.1476,0.8104
r,0.1447,0.0723,0.2110,0.8696
r,0.1150,0.0884,0.1561,0.7553
r,0.1445,0.0236,0.1443,0.8437
r,0.1522,0.0137,0.2059,0.7834
r,0.3469,0.0187,0.3241,0.5472
r,0.1446,0.0542,0.2188,0.7750
r,0.1222,0.1881,0.1667,0.8471
r,0.1684,0.0175,0.2853,0.7010
r,0.2800,0.0469,0.4277,0.5018
r,0.1371,0.1462,0.1909,0.9370
r,0.1198,0.0104,0.1432,0.9665
r,0.2475,0.0253,0.4378,0.5075
r,0.4121,0.1239,0.4563,0.7409
r,0.2006,0.0557,0.2537,0.3963
r,0.4625,0.1779,0.4920,0.3011
r,0.1229,0.1843,0.1636,0.9298
r,0.5366,0.0476,0.4398,0.3884
r,0.1205,0.0224,0.1813,0.8061
r,0.2534,0.1060,0.1583,0.4479
r,0.1653,0.0312,0.2287,0.8038
r,0.1613,0.1034,0.2638,0.9441
r,0.1920,0.1359,0.2539,0.8185
r,0.2705,0.4361,0.2025,0.5699
r,0.1734,0.0353,0.1780,0.6582
r,0.1558,0.0197,0.1589,0.8450
r,0.4924,0.1549,0.2440,0.6377
r,0.1252,0.0106,0.1446,0.8435
r,0.2836,0.0357,0.1452,0.5114
r,0.1151,0.0172,0.1707,0.8637
r,0.1628,0.0171,0.1465,0.8280
r,0.1664,0.0164,0.2024,0.6813
r,0.1691,0.0914,0.3292,0.5386
r,0.3856,0.1414,0.2842,0.6990
r,0.1204,0.0252,0.2461,0.9079
r,0.3758,0.0196,0.2535,0.5204
r,0.2050,0.1693,0.2553,0.4868
r,0.3153,0.1683,0.3559,0.5647
r,0.3701,0.1857,0.4394,0.4491
r,0.3936,0.1975,0.4054,0.4106
r,0.2775,0.2670,0.3136,0.5023
r,0.4386,0.4557,0.4500,0.6031
r,0.1525,0.2787,0.2165,0.6375
r,0.2518,0.0071,0.2700,0.4710
r,0.4216,0.0107,0.4500,0.4688
r,0.1139,0.0202,0.2704,0.8044
r,0.2987,0.1491,0.4155,0.4102
r,0.1276,0.1116,0.1683,0.8469
r,0.1159,0.0725,0.2011,0.8404
r,0.1442,0.0362,0.1792,0.7400
r,0.1251,0.1116,0.1541,0.8328
